Job Title,Company Name,Rating,Location,Min Experience,Max Experience,Avg Salary,Skills
Senior Software Developer,SAMS,,Kolkata,5,8,800000.0,"android application development, ios development, http, java/ kotlin/ android sdk, proficient in ui frameworks"
Senior Software Developer,Object Technology Solutions,3.9,Hyderabad,5,10,900000.0,".net, asp.net, mvc, sql server, mvc architecture"
"Sr Developer, Software Development",Transunion,4.0,Bengaluru,5,8,900000.0,"analytical skills, interpersonal skills, monitoring tools, agile scrum, gcp"
Senior Software Developer,Nasdaq,3.7,Bengaluru,7,10,1500000.0,"unix, maven, agile, system design, perl"
Senior Software Developer Java,Aisera,2.2,Hyderabad,5,8,900000.0,"computer science, service management, automation, backend, coding"
Software Developer Java,athenahealth,4.2,Hybrid,2,5,500000.0,"java, spring boot, microservices, software, boot"
Sr. Software Developer Java,Xenonstack,3.4,Mohali,3,5,900000.0,"c++, software design, nosql, coding, information security"
Senior Software Developer,Finezza,4.1,Mumbai,5,10,900000.0,"computer science, git, coding, gwt, tdd"
Senior Software Developer,Planful,4.0,Hyderabad,6,8,1500000.0,"object oriented design, front end, web development, debugging, javascript"
Senior Software Developer Java,E QL Business Solutions,1.3,Mumbai,2,7,500000.0,"team management, development expert, postgresql, programming, manager technology"
Senior Software Developer Java,Talentica,4.1,Bengaluru,4,5,900000.0,"hibernate, application testing, javascript, manager technology, information technology management"
Senior Software Developer,Allies Business Hub,4.9,Gandhinagar,7,10,1500000.0,"quality adherence, system architecture, backend, software design, manager quality assurance"
Sr Software Developer Java,Emudhra,3.9,Bengaluru,5,8,900000.0,"core java, jquery, version control, web technologies, mysql"
Sr Software Developer Java,Morgentec Consulting,,Gurugram,3,5,900000.0,"computer science, interpersonal skills, jquery, front end, project management"
Senior Software Developer,Kodehash Technologies,3.8,Gurugram,5,10,900000.0,"coding, manager technology, mentor, application software, troubleshooting"
Software Developer Java,Power2sme,4.2,Gurugram,7,10,1500000.0,"basic, hibernate, tomcat, front end, nosql"
Sr. Software Developer Java,Prakhar Software,3.4,Bhopal,4,6,900000.0,"hibernate, automation, tomcat, ms sql, jquery"
Java Software Sr. Software Developer,Neemtree Internet,1.9,Bengaluru,3,6,900000.0,"spring boot, web application development, version control, git, mysql"
Senior Software Developer,UMS Tech Labs,3.4,Nashik,3,8,900000.0,"web technologies, coding, consulting, javascript, unit testing"
Senior Software Developer Java And Node.js,UMS Tech Labs,3.4,Nashik,4,7,900000.0,"web technologies, coding, consulting, javascript, unit testing"
Senior Software Engineer Full Stack Developer ),FactSet,4.0,Hyderabad,3,7,900000.0,"node.js, fullstack development, gittypescript, communication skills, jira"
Senior Software Engineer Full Stack Developer,FactSet,4.0,Hyderabad,3,7,900000.0,", git, html, jira, typescriptnode.js"
Senior Software Engineer Java Full Stack Developer,CGI,4.1,Hyderabad,4,13,900000.0,"cloud computing, tomcat, ms sql, software design, data modeling"
Senior Software Developer,SAGE Publications,3.9,Bengaluru,3,7,900000.0,"software, senior, software development, development"
Senior Software Developer Frontend,"Everbridge, Inc.",4.5,Kolkata,2,5,500000.0,"elastic search, css, web application, front end technologies, html"
Senior Software Developer,Narayan Solutions,,Bengaluru,4,8,900000.0,"c#, xml, dotnet, winforms, ci/cd azure devops"
Senior Software Developer Fp,Cybrilla,4.2,Bengaluru,3,5,900000.0,"spring, algorithms, data modeling, design patterns, j2ee"
Senior Software Developer In India,Aims360 Fashion Business Management Software,,Hyderabad,6,9,1500000.0,"c#, software development life cycle, css, asp.net, html"
Software Developer Senior I,FedEx TSCS (India) Pvt Ltd,4.1,Hyderabad,2,6,500000.0,"computer science, software design, front end, version control, mis"
Full Stack Software Developer,Intel,4.3,Bengaluru,3,6,900000.0,"angular 16, c#, powerbi, artificial intelligence, javascript"
Senior Software Developer,Mygwork,,Bengaluru,4,7,900000.0,"dbms, sql, plsql, docker, coding"
Sr Software Developer,Benglobe Solutions,,Bengaluru,4,5,900000.0,"computer science, hibernate, jquery, architecture, memory management"
Senior Software Developer,Traceart Technologies,5.0,Mumbai,3,5,900000.0,"c#, rest, css, software development, web services"
Opening For Windows Application Developer Sr. Software Developer,Electronic & Engineering Co. (i),3.9,Mumbai (all Areas)(andheri West),5,10,900000.0,"windows application developer, c#, winforms, asp.net, visual studio"
Software Developer Senior Software Developer,Ontic,2.4,Noida,3,6,900000.0,"computer science, github, git, tdd, debugging"
Sr. Sap Software Developer,New Era Consulting Services Pvt. Ltd.,,Bengaluru,1,6,500000.0,"unix, c++, production support, solaris, javascript"
Senior Software Developer,Gemini Solutions,3.2,Gurugram,3,6,900000.0,"java, apache libraries, apache flink, database query, open source libraries"
Senior Software Developer,Frauscher Sensor Technology India,3.7,Hybrid,6,10,1500000.0,"c++, rust, azure cloud, web application development, sdlc"
Software Developer Sr. Software Developer,G. S. & CO. PVT. LTD.,4.0,Delhi,3,6,1050000.0,"mysql, java servlets, unix, tomcat application server, core java"
Software Developer Senior Software Developer,Ginger Webs,2.6,Noida,2,5,500000.0,"core java, client satisfaction, web technologies, coding, mysql"
Sr. Software Developer,RBK International Academy,3.8,Mumbai,2,5,500000.0,"sr. software developer (contract -based), contracts, software, development, software development"
Senior Software Developer Frontend,"Everbridge, Inc.",4.5,Remote,5,8,900000.0,"automation, ms sql, jquery, coding, shell scripting"
"Sr. Software Developer, Gtm",Docusign,3.1,Bengaluru,8,9,1500000.0,"product management, computer science, automation, data migration, costing"
Senior Software Developer,Digitalxnode,,Bengaluru,4,9,900000.0,"e-learning, backend, jquery, front end, javascript"
Software Developer Sr. Software Developer,Antilog Vacations,3.4,Panchkula,14,16,3000000.0,"technical product configuration, c++, c, design, mysql"
Software Developer Senior Software Developer,BonusHub,3.6,Noida,2,6,500000.0,"jquery, web services, analytical, web development, javascript"
Software Developer Senior Software Developer,BonusHub,3.6,Noida,2,6,500000.0,"c++, linux, coding, application programming, windows"
Software Developer Sr. Software Developer Full Stake Developer,I- link infosoft Consultants Pvt. Ltd,,Ahmedabad,2,6,500000.0,"qa, application design, front end, git, architecture"
Senior Software Developer C++ Qt Developer,Asis Mobility Systems India,,Mumbai (all Areas)(wadala East),8,12,1300000.0,"qml, c++, qt, senior, software"
Senior Software Developer,Varuna Integrated Logistics,3.7,Gurugram,2,6,500000.0,"performance tuning, ms sql, linq, git, memory management"
Senior Fullstack Software Developer,Aspiringit,,Hyderabad,5,10,900000.0,"cloud computing, front end, pdf, staffing, talent acquisition"
Software Developer Sr. Software Developer,Klassify Technology,,Gurugram,2,5,500000.0,"performance tuning, jquery, c, database design, xml"
Sr. Software Developer,Addon Technologies Inc.,4.3,Hyderabad,2,5,500000.0,"software, developer, sr. software developer, development, software development"
Python Software Developer,Xoriant,3.9,Hybrid,2,7,500000.0,"core python, linux, oops, data structures, networking protocols"
Senior Software Developer,FlexTrade,3.6,Pune,8,12,1500000.0,"unix, order management, computer science, c++, multithreading"
Sr. Software Developer,VRVirtual,,New Delhi,2,7,500000.0,"performance tuning, jquery, ssrs, cloud, database"
Senior Software Developer .net Mvc,Maxus,3.3,Mumbai,3,6,900000.0,"ms sql, jquery, coding, enterprise applications, ssrs"
Senior Software Developer Python,Excelanto Technologies,5.0,Mumbai,4,9,900000.0,"training, manager technology, hr, python, testing"
Senior Software Developer,Vacancieshub Hrm Solutions,,Kochi,5,10,1300000.0,"rest api, ms sql lite, .net maui blazor, ms sql serve, ms azure cloud"
Senior Software Developer,Prudential,3.6,Kolkata,6,9,1500000.0,"computer science, nosql, coding, data modeling, javascript"
Sr . Software Developer,Handover Consulting,,New Delhi,3,8,900000.0,"java, software development, software engineering, c + +, computer science"
Senior Software Developer,Fynxt,3.5,Surat,5,10,900000.0,"c++, visual basic, linq, agile, windows"
Senior Software Developer,Excelanto Technologies,5.0,Chennai,3,8,900000.0,"business analyst, debugging, programming, mentor, troubleshooting"
"Software Developer, Sr.",Savvy Software Solutions,4.3,Visakhapatnam,2,6,500000.0,"c#, development, c, architecture, oracle sql"
Jr Software Developer & Full Stack Developer,Eagle Peak Intel,,New Delhi(bhikaji Cama),1,3,300000.0,"java design patterns, java, spri, postgresql, spring boot"
Senior Software Developer,Electronictender,,Gurgaon,3,6,900000.0,"c#, server, c++, development, css"
Senior Software Developer,Prabha Solutions,,Ahmedabad,5,10,900000.0,"technical training, it services, security audit, backend, team management"
Senior Front End Software Developer Work From Home,Vericle,1.8,Mumbai,2,5,500000.0,"css, jquery, web technologies, front end, xml"
Senior Front End Software Developer Work From Home,Vericle,1.8,Jaipur,2,5,500000.0,"css, jquery, web technologies, front end, xml"
Senior Front End Software Developer Work From Home,Vericle,1.8,Chennai,2,5,500000.0,"css, jquery, web technologies, front end, xml"
Senior Software Developer,Apollo TeleHealth,3.9,Hyderabad,5,10,900000.0,"senior software developer (product development), software, senior, development, software development"
Senior Software Developer,Prudential Corporation Asia,,Kolkata,4,8,900000.0,"c#, rest, interfaces, css, software development"
Senior Software Developer,Object Technology Solutions,3.9,Hyderabad,7,12,3750000.0,"oracle apex, stored procedures, pl sql, css, sql tuning"
Senior Software Developer,"Transcend Creative Services (in collaboration with Aquent Studios, USA)",5.0,Hybrid,5,10,900000.0,"electron framework, node.js, react.js, ui/ux, css"
Senior Software Developer Gis,Joulestowatts,,Hybrid,5,10,1000000.0,"postgresql, gis, python, arcpro, css"
Senior Software Developer,Aptos,3.9,Bengaluru,2,6,500000.0,"react.js, scrum, e-commerce, agile, react native"
Senior Software Developer,Sumo Logic,3.9,Noida,2,5,500000.0,"c#, rest, css, software development, web services"
Senior Software Developer,HADOOLYTICS INC,,Gurgaon,4,9,900000.0,"server, self starter, frameworks, experience, sql server"
Sr. Software Developer Team Leader,Prabha Solutions,,Ahmedabad,5,10,900000.0,"technical training, security audit, backend, team management, git"
Senior Software Developer,Gateway Group,2.7,Ahmedabad,5,10,900000.0,"angularjs, .net core, asp.net core"
Senior Software Developer,pfc client,,Chennai(guindy),3,8,900000.0,"healthcare domain, .net, healthcare, angular, asp.net"
Senior Software Developer,An U.S healthcare company,,Chennai(guindy),3,8,900000.0,"healthcare domain, .net, healthcare, angular, asp.net"
Software Developer Senior Software Developer,Eicore Technologies,3.4,Panipat,3,6,900000.0,"object oriented design, ms sql, jquery, version control, database design"
Team Lead Senior Software Developer,Cambrio,5.0,Pune,10,12,2000000.0,"product management, system architecture, c++, automation, version control"
Team Lead Senior Software Developer,SigmaTEK Systems,4.0,Pune,10,12,2000000.0,"product management, system architecture, c++, automation, version control"
Team Lead Senior Software Developer,"SigmaTEK Systems, LLC",4.0,Pune,10,12,2000000.0,"product management, system architecture, c++, automation, version control"
Senior Software Developer,TMotions,4.4,Noida,2,7,500000.0,"analytical skills, css, front end, jquery, javascript"
Software Developer Fullstack,The Orange Health,,Bengaluru,2,5,500000.0,"system architecture, coding, mysql, javascript, php"
Sr Software Developer Delphi,Thoughtbees,2.9,Remote,5,7,900000.0,"delphi, erp development, erp system, vcl application, database management"
Sr. Software Developer,Innovapoint Infotech,4.0,Pune,4,6,900000.0,"c++, software design, manager quality assurance, coding, project management"
Senior Php Software Developer,Globeminds Technologies,4.5,Pune,5,10,900000.0,"it services, jquery, mysql, wordpress, consulting"
Senior Asp.net Software Developer,Supreme Technologies,4.4,Coimbatore,5,10,900000.0,"cloud computing, jquery, agile, json, scrum"
Senior Software Developer Internet Of Things,Armstrong Fluid Technology,4.1,Bengaluru,10,12,2000000.0,"computer science, root cause analysis, focus, cloud, http"
Senior Software Developer,Emerson,4.1,Pune,6,9,1500000.0,"computer science, software design, backend, front end, manufacturing engineering"
Sr Php Software Developer,Rutamsoft,,Pune,3,6,900000.0,"mvc framework, javascript, full stack developer, php, mysql"
Senior Php Software Developer,Invezza Technologies,4.6,Pune,4,7,900000.0,"php web development, php laravel, javascript, mysql database, laravel"
Senior Software Developer,Accoona Global,4.5,Pune(viman Nagar),4,8,900000.0,".net core, c#, integration, css, asp.net web api"
Senior Software Developer,Techchefs,,Noida,4,8,1500000.0,"dotnet development, aws cloud, angular, cloud, aws"
Sr. Software Developer C++,Transaction Network Services,4.0,Noida,10,12,2000000.0,"unix, tcp, telecom, c++, linux"
Sr . Software Developers,Seyyone,3.0,Coimbatore,2,5,500000.0,"software developer, development, software, software development, sr"
Senior Software Developer,Acmeminds Solutions,4.6,Chandigarh,8,13,1500000.0,"c#, rest, css, software development, web services"
Senior Software Developer,Drafteq,,Delhi,2,7,500000.0,"automation testing, manager technology, j2ee, selenium, bootstrap"
Senior Software Developer,Aris Infra,3.3,Bengaluru,4,8,900000.0,"computer science, postgresql, mysql, debugging, javascript"
Software Developer Senior Software Developer,Leuwint Technologies,4.2,Pune,3,8,900000.0,"jsp servlets, delmia, c++, core java, jquery"
Senior Software Developer,Mygwork,,Bengaluru,4,7,900000.0,"11gr2, cloud technologies, plsql, sql, aix"
Senior Software Developer Full Stack,Remote Opportunity for IT Services & Consulting Company,,Hyderabad,5,10,2750000.0,"node.js, react.js, docker, ci/cd, aws"
Senior Software Developer,Nimbusflow Pvt. Ltd.,,Hybrid,4,8,1500000.0,"blazor, entity framework, angular, .net core, c#"
Principal Software Developer,Collins Aerospace,4.0,Hybrid,11,15,2850000.0,"teamcenter, itk, soa, rac, customization"
Senior Dot Net Software Developer Healthcare Domain,US Healthcare based company,,Chennai(guindy),5,8,900000.0,"angularjs, asp.net, net core framework, net mvc, asp.net mvc"
Senior Software Developer,Product-based MNC,,Hybrid,4,8,2350000.0,"c#, .net core, distribution system, software architecture, algorithms"
Senior Software Developer,Xion Solutions,,Delhi,7,12,1500000.0,"web technologies, vb.net, ado.net, programming, technical lead"
Senior Software Developer,Wonder Home Finance,4.7,Jaipur,3,5,500000.0,"node.js, react, code versioning tools, php, cakephp"
Sr Dot Net Software Developer,Educe Solutions Pvt Ltd,3.5,Pune,3,5,900000.0,"sr. .net software developer, software development, .net, software, development"
Senior Software Developer,Camp Dresser & Mckee,,Bengaluru,6,7,1500000.0,"configuration management, postgresql, machine learning, javascript, continuous improvement"
Senior Software Developer,arivani.com,1.0,Lucknow,5,8,900000.0,"training, diagnostics, project management, mysql, wordpress"
Sr. Software Developer,Service based Top B2B MNC in IT Services Sector,,Pune,6,10,1500000.0,"bpmn, java, camunda, camunda bpm, business process management"
Senior Software Developer,Greenovative Energy,3.7,Pune(balewadi),4,8,900000.0,"backend development, python development, sqlalchemy, flask, python"
"Dot Net Core Developer, Software Developer, .net Core Developer",Infogain,3.6,Noida,2,5,500000.0,"c#, .net core, linq, entity framework core, web api"
Senior Software Developer,Cradlepoint,3.5,Kolkata,8,9,1500000.0,"business process, wireless, computer science, backend, networking"
Senior Software Developer Cornerstone.js,RamSoft,,Bengaluru,4,6,900000.0,"cornerstone.js, restful api, software development, reactjs, saas"
Senior Lead Software Developer,Gnxt Systems,4.1,Noida,5,7,900000.0,"java, restful api, unit testing, kafka, spring boot"
Senior Software Developer,Top B2C MNC in Food Processing Domain,,Hybrid,5,9,900000.0,"sql database, asp.net, sql server, cosmos db, angular"
Senior Software Developer,Info Test Ehire Campaign,,Chennai,3,8,900000.0,"java, angular or react, sql, fullstack development, fullstack developer"
Senior Software Developer,Transaction Network Services,4.0,Noida,3,6,900000.0,"unix, hibernate, tomcat, jboss, xml"
Senior Software Developer,Intech Creative Services,3.8,Gandhinagar,5,7,900000.0,"html5, css, html, nodejs, cors"
Senior Software Developer Php Mvc Design Patterns,Mudracircle,2.3,Mumbai,1,4,500000.0,"php, jquery, payment gateway, oops, xml"
Sr . Software Developer,Aziels Technologies,5.0,New Delhi,3,6,900000.0,"jquery, web development, javascript, winforms, json"
Sr. Software Developer,Giesecke & Devrient,3.8,Gurugram,6,10,1500000.0,"software architecture, multithreading, front end, git, networking"
Senior Software Developer,SOTI,3.4,Hybrid,5,10,1900000.0,"c#, .net, angularjs, .net core, web api"
Senior Software Developer,International Centre For Excellence (ice),,Pune,7,12,1500000.0,"automation, version control, coding, xml, mis"
Senior Software Developer Fullstack Node Angular,Ravionics,,Bengaluru,2,5,500000.0,"testing tools, business analysis, javascript, agile, selenium"
Senior Software Developer Fullstack Node Angular,Aptos,3.9,Bengaluru,5,10,900000.0,"backend, front end, debugging, agile, data structures"
Senior Software Developer,Systel Rugged Computers India,4.4,Mumbai,3,7,900000.0,"system architecture, coding, process improvement, architectural design, javascript"
Senior Software Developer,Ampliflex,,Kolkata,2,7,500000.0,"hibernate, mysql, javascript, j2ee, oracle"
Senior Software Developer,Efftabs,,Kochi,3,5,900000.0,"side, usage, jquery, architecture, postgresql"
Software Developer Senior Specialist,Nasdaq,3.7,Bengaluru,8,12,1500000.0,"computer science, backend, linux, information security, flex"
Senior Software Developer C#,Thinkproject,,Pune,5,10,900000.0,"plm, software development methodologies, interpersonal skills, networking, analytical"
Software Developer Senior Software Developer,Ginger Webs,2.6,Noida,2,5,500000.0,"software, ideas, copyright, java, senior"
Software Developer Senior Software Developer,Eicore Technologies,3.4,Mumbai,3,6,900000.0,"ms sql, jquery, database design, ado.net, javascript"
Senior Software Developer,Sadup Soft,4.5,Chennai,5,7,900000.0,"java, software developer, devops, software development, version control"
Senior Software Developer,Intech Creative Services,3.8,Gandhinagar,5,8,900000.0,"springboot, jenkins, soa architecture, maven, junit"
Sr. Software Developer,Krish Technolabs,3.4,Ahmedabad,2,4,500000.0,"training, usage, coding, focus, manager technology"
Senior Software Developer,Prime Search,5.0,Gurugram,3,9,900000.0,"jquery, application programming, javascript, asp.net, mvc"
Senior Software Developer,Transaction Network Services,4.0,Noida,3,6,900000.0,"unix, performance tuning, tomcat, jboss, coding"
Stackavenue Technologies Senior Software Developer,Stackavenue,,Pune,5,10,900000.0,"software developer, git, software engineering, tdd, cassandra"
Senior Software Developer .net,Decos,4.5,Pune,4,9,900000.0,"software design, coding, tdd, xml, tibco"
Junior Engineer Junior Programmer Junior Software Developer,Prakhar Software,3.4,New Delhi,1,2,500000.0,"coding, cassandra, mongodb, bootstrap, software engineering"
Junior Engineer Junior Programmer Junior Software Developer,Prakhar Software,3.4,New Delhi,1,2,500000.0,"sql queries, jquery, linq, xml, javascript"
Junior Engineer Junior Programmer Junior Software Developer,Prakhar Software,3.4,New Delhi,1,2,500000.0,"gis, web technologies, erdas imagine, programming, gis software"
Junior Engineer Junior Programmer Junior Software Developer,Prakhar Software,3.4,New Delhi,1,2,500000.0,"programming, database, core php, sql, software engineering"
Senior Software Developer,Harris Ambulatory Care Enterprise,,Remote,3,7,900000.0,"c#, rest, css, software development, web services"
Software Developers Senior Software Developers,Madsmania Edutech,,Mumbai,2,7,500000.0,"system testing, software developer, software development, consulting, programming"
Software Developer & Senior Software Developer,Aliqan Services,,Bengaluru,3,6,900000.0,"system testing, software development, consulting, programming, system design"
Sr. Software Developer,KRISH TECHNOLABS PVT. LTD,3.4,Ahmedabad,6,8,1500000.0,"training, coding, manager technology, scrum, hrd"
Senior Lead Software Developer,Knodtec Solutions,,Bengaluru,8,10,1500000.0,"hvac, multithreading, debugging, integration testing, silicon"
Senior Software Developer,IMMO Infotech,2.3,Panaji,4,9,900000.0,"ms sql, project management, web development, consulting, html"
"C#, Asp.net, Web Api, Senior Software Developer",Medrec Technologies,4.3,Udaipur,3,8,900000.0,"jquery, xml, javascript, healthcare, windows"
Senior Software Developer,Otsi,3.6,Hyderabad,6,8,1500000.0,"jquery, xml, ssrs, javascript, agile"
Senior Software Developer,Heera Software,4.3,Pune,5,10,900000.0,"automation, software development methodologies, version control, git, coding"
Senior Software Developer,One Network Enterprises,3.8,Pune,5,10,900000.0,"order management, supply chain, computer science, change management, analytical"
Senior Software Developer,Pioneer E Solutions,3.6,Gurugram,1,6,500000.0,"hris, conflict resolution, safety training, management systems, analytical"
Senior Software Developer,Pioneer E Solutions,3.6,Kochi,2,5,500000.0,"cctv, development, software, software development, senior"
Senior Software Developer,Pioneer E Solutions,3.6,Gurugram,1,8,500000.0,"display advertising, analytical, social media, marketing campaigns, database"
"Software Developer , Sr.",Savvy Software Solutions,4.3,Not Specified,3,5,900000.0,"assembly language, c, software, html, sql"
Senior Software Developer,Cube Global,,Chennai,5,10,900000.0,"change management, linux, integration testing, unit testing, troubleshooting"
Sr.software Developer,Fusionstak,3.1,Pune,6,11,1500000.0,"jquery, coding, xml, data structures, json"
Sr. Software Developer,Fretron,3.8,Gurugram,4,7,900000.0,"continuous integration, software design, manager quality assurance, coding, technical design"
Software Developer Sr. Software Developer,Open Destinations,2.6,North Goa,2,7,500000.0,"tpm, backend, linq, front end, ado.net"
Senior Software Developer,Ustraa,3.9,New Delhi,3,5,900000.0,"software development life cycle, product management, mysql, computer science, javascript"
Sr.software Developer,Digidms,,Vadodara,4,7,900000.0,"jquery, uml, coding, schema, healthcare"
Python Software Developer,MSys Technologies,3.9,Pune,5,8,900000.0,"linux, django, python, kubernetes, git"
Software Developer,Ajanta Pharma,4.0,Mumbai(andheri East +1),3,6,800000.0,"sql server, jquery, database management, javascript, php"
Software Developer,Ajanta Pharma,4.0,Mumbai(andheri East +1),3,6,800000.0,"c#, jquery, stored procedures, javascript, asp.net"
Senior Software Developer,Franconnect,2.8,Hybrid,3,6,900000.0,"rxjs, angular, angular or above, javascript, ngrx"
"Software Developer, Sr.",Savvy Software Solutions,4.3,Visakhapatnam,2,6,500000.0,"c#, development, c, architecture, asp.net mvc"
Senior Software Developer .net Mvc,Maxus Technologies,4.0,Bhayandar,3,8,900000.0,"server, technical, software, ssrs, developing"
Senior Software Developer,Receivables Exchange Of,,Mumbai,4,9,900000.0,"ms sql, front end, architecture, debugging, javascript"
Sr. Software Developer,well known client,,Udaipur,3,4,700000.0,"sql database, react.js, docker, github, cloudformation"
Senior Software Developer,Synfinity Management Consultants,4.1,Bengaluru,5,6,900000.0,"jquery, front end, mysql, wordpress, debugging"
Software Developer Sr. Software Developer,Aaneel Infotech,4.0,Ahmedabad,2,7,500000.0,"ms sql, linq, cms, agile, sms"
Core Embedded Software Developer,Global Pharma Tek,3.1,Bengaluru,4,6,900000.0,"embedded software, c, soc, arm, embedded software development"
Sr. Software Developer,Remunance Systems,4.1,Remote,8,9,1500000.0,"rtos, computer science, c++, automation, coding"
Senior Software Developer,HNM Sourcing,3.2,Pune,4,9,900000.0,"continuous integration, it architecture, ci/cd, dbms, azure devops"
Sr. Sap Software Developer,New Era Consulting Services Pvt. Ltd.,,Hyderabad,2,5,500000.0,", c, c, server, javascript"
Senior Software Developer,Milliman,3.8,Mumbai,10,12,2000000.0,"javascript, asp.net, microsoft azure, asp.net core mvc, sql server"
Sr Software Developer Python,Alliance Bernstein,4.0,Pune,3,6,900000.0,"front office, data analysis, operational risk, bloomberg, development manager"
Senior Software Developer,Gove Enterprises,3.0,Hyderabad,2,4,500000.0,"software design, rdbms, analytical, agile, customer support"
Cyber Security Senior Software Developer In Test,Research In Motion,3.9,Bengaluru,3,6,900000.0,"sub, manager quality assurance, blackberry, configuration management, agile"
Sr . Embedded Software Developer,Aartronix Innovations,,Rajkot,3,7,900000.0,"c++, backend, embedded systems, pdf, coding"
Sr . Software Developer,Stackavenue,,Pune,5,10,900000.0,"rabbitmq, software development, software developer, git, software engineering"
Sr. Embedded Software Developer Lead,"Electrical, and Electronics Manufacturing Pune, Maharashtra",,Pune,4,9,900000.0,"c/c++, communication protocol, embedded software development, microcontrollers, rtos"
Senior Software Developer,Empowered Margins,4.3,Noida,3,7,900000.0,"jquery, linq, database design, system integration, javascript"
Sr Ios Software Developer,Finite HR Consulting Private Limited,,Mumbai,3,6,900000.0,"technical product configuration, c++, c, design, mysql"
Sr. Jr. Software Developers,Practice Guru,,Jaipur,3,8,900000.0,"unix, software developer, linux, xml, javascript"
Sr . Software Developer Asp . Net,Sakura Solutions,,Delhi,3,8,900000.0,"xml, oops, javascript, asp.net, html"
Senior Software Developer,Prakhar Software,3.4,Remote,3,6,900000.0,"backend, linux, coding, mysql, javascript"
Senior Software Developer .net 6,Zectos Software,3.6,Pune,4,6,900000.0,"continuous integration, client solutions, front end, architectural design, software development life cycle"
Sr. Software Developer,Proteam Softwares,4.7,Chennai,5,8,900000.0,"server, software, mca, ajax, tools"
Sr. Software Developer .net Technologies,Echofeel,4.8,Mumbai,2,4,500000.0,"c#, software, developing, html, ajax"
Senior Software Developer,Diduce Technology Pvt. Ltd,5.0,Kolkata,5,7,900000.0,"scsi, trace parser, iscsi, development, c"
Sr Software Developer,Ixie Gaming,3.5,Hyderabad,5,10,900000.0,"it services, san, head business development, coding, soc"
Senior Wordpress Developer Software Developer,Vivan Web Solution,,Ahmedabad,2,7,500000.0,"css, jquery, wordpress, javascript, html"
Senior Magento Developer Software Developer,Vivan Web Solution,,Ahmedabad,2,7,500000.0,", business analysts, architects, white box and black box testing, box"
Senior Systems Software Developer,Research In Motion,3.9,Hyderabad,4,8,900000.0,"rtos, c++, automation, ppc, multithreading"
Senior Software Developer Ios,Cachy,3.1,Kolkata,7,8,1500000.0,"c++, automation, git, voip, animation"
Senior Software Developer,Resemble Systems,3.9,Kochi,5,10,900000.0,"project development, css, project leadership, cloud services, technical leadership"
Senior Software Developer,Skaktech,,Kozhikode,2,7,500000.0,"iis, jquery, web technologies, web services, vb.net"
Sr. Software Developer,Proteam Softwares,4.7,Chennai,5,8,900000.0,"server, software, unit testing, ajax, tools"
Sr. Software Developer,Syngymaxim,4.1,Hyderabad,5,12,900000.0,"iis, data analysis, jquery, coding, javascript"
Sr Software Developer,Notetech Software,4.6,Remote,4,9,900000.0,"t-sql, ms sql, devops, saas, javascript"
Senior Software Developer,Engineering Software Steyr,,Bengaluru,3,5,900000.0,"graphics, c++, software design, automation testing, coding"
Sr Software Developer,Maruti Computers,1.9,Chennai,2,7,500000.0,", hr, talent management, hr policies, recruitment"
Senior Software Developer,Shivam Technologies,4.6,Ahmedabad,3,8,900000.0,"senior software developer, development, database, software, design"
Senior Software Developer,Volga Infotech,3.5,Mumbai,4,9,900000.0,"senior software developer, software, web, design, asp.net"
Senior Embedded Software Developer,Futuristic Labs,4.3,Hyderabad,4,6,900000.0,"rtos, c++, simulation, hardware design, application development"
Sr. Software Developer,I-Link Infosoft Consultants Pvt. Ltd,,Ahmedabad,4,8,900000.0,"automation, ms sql, usage, git, ms access"
Sr . Software Developer,Notiva,,Mumbai,3,8,900000.0,"jquery, rdbms, coding, mysql, system design"
Senior Software Developer,Transaction Network Services,4.0,Noida,3,6,900000.0,"unix, tomcat, multithreading, jboss, coding"
Sr Software Developer,Diabos,3.0,Mumbai,5,10,900000.0,"software design, functional testing, analytical, integration testing, javascript"
Senior Software Developer,Som Imaging Informatics Pvt. Ltd.,4.9,Kolkata,3,6,900000.0,"crud, data migration, web technologies, c, networking"
Sr. Software Developer,Sarvatra Technologies,4.2,Pune,3,8,900000.0,"maven, hibernate, tomcat, version control, rdbms"
Senior Software Developer,Volga Infotech Pvt Ltd,3.5,Mumbai,4,9,900000.0,"software development, software, object oriented design, developing, windows"
Sr . Software Developer,Cargoflash Infotech,3.2,Gurgaon,3,6,900000.0,"jquery, web technologies, xml, agile development, asp.net"
Senior Software Developer,Diduce Technology Pvt. Ltd,5.0,Kolkata,5,7,900000.0,"c#, development, analytical, software, microsoft"
Senior Software Developer,Neemtree Internet,1.9,Mumbai,3,6,900000.0,"hibernate, jquery, coding, enterprise applications, mysql"
Senior Software Developer,Thaver Tech,4.0,Faridabad,2,5,500000.0,"css, php laravel, web application, bootstrap, ajax"
Senior Software Developers,Teamin Technologies,4.3,Berhampur,2,7,500000.0,"web application development, server, development, code, plugins"
Developer Sr. Software Developer,Infoicon Technologies,4.5,Noida,5,10,900000.0,"development, technical, software, windows, zend"
Senior Software Developer,Burns &amp;amp;amp; McDonnell,4.3,Mumbai,2,4,500000.0,"visual basic, git, uml, microsoft azure, windows"
Senior Software Developer,Swathi Business Solutions,,Bengaluru,5,8,900000.0,"computer science, ms sql, backend, web development, javascript"
